Model,MSO58
Channel,CH1,,Channel,CH2,,Channel,CH3,,Channel,MATH1
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09
Record Length,6250,,Record Length,6250,,Record Length,6250,,Record Length,6250
Zero Index,1262.00000000,,Zero Index,1262.00000000,,Zero Index,1262.00000000,,Zero Index,1262.00000000
Vertical Units,V,,Vertical Units,V,,Vertical Units,A,,Vertical Units,J
,,,,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,,
yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000,,,
yPosition,-1.000000,,yPosition,-1.800000,,yPosition,-1.820000,,,

TIME,CH1,CH2,CH3,,TIME,MATH1
-6.68800000e-07,-1.01515625e+01,1.17882812e+03,-1.03125000e+00,,-6.68800000e-07,-1.90998137e-03
-6.67200000e-07,-1.01984375e+01,1.17875000e+03,-3.12500000e-02,,-6.67200000e-07,-1.91098335e-03
-6.65600000e-07,-1.00578125e+01,1.17734375e+03,-1.50000000e+00,,-6.65600000e-07,-1.91242562e-03
-6.64000000e-07,-1.01921875e+01,1.17500000e+03,-8.28125000e-01,,-6.64000000e-07,-1.91461691e-03
-6.62400000e-07,-1.01562500e+01,1.17601562e+03,-9.68750000e-01,,-6.62400000e-07,-1.91630679e-03
-6.60800000e-07,-1.01171875e+01,1.17851562e+03,-6.40625000e-01,,-6.60800000e-07,-1.91782217e-03
-6.59200000e-07,-1.01187500e+01,1.17453125e+03,-2.34375000e-01,,-6.59200000e-07,-1.91864639e-03
-6.57600000e-07,-1.01390625e+01,1.17781250e+03,-4.84375000e-01,,-6.57600000e-07,-1.91932300e-03
-6.56000000e-07,-1.01656250e+01,1.17984375e+03,-5.00000000e-01,,-6.56000000e-07,-1.92025129e-03
-6.54400000e-07,-1.01531250e+01,1.17578125e+03,-3.75000000e-01,,-6.54400000e-07,-1.92107598e-03
-6.52800000e-07,-1.00953125e+01,1.17578125e+03,-1.43750000e+00,,-6.52800000e-07,-1.92278088e-03
-6.51200000e-07,-1.01671875e+01,1.17804688e+03,-7.18750000e-01,,-6.51200000e-07,-1.92481035e-03
-6.49600000e-07,-1.01078125e+01,1.17570312e+03,-1.32812500e+00,,-6.49600000e-07,-1.92673691e-03
-6.48000000e-07,-1.01484375e+01,1.17437500e+03,-1.48437500e+00,,-6.48000000e-07,-1.92938070e-03
-6.46400000e-07,-1.01750000e+01,1.17828125e+03,-5.31250000e-01,,-6.46400000e-07,-1.93127606e-03
-6.44800000e-07,-1.01296875e+01,1.17773438e+03,-1.29687500e+00,,-6.44800000e-07,-1.93299877e-03
-6.43200000e-07,-1.01953125e+01,1.17640625e+03,-1.34375000e+00,,-6.43200000e-07,-1.93548528e-03
-6.41600000e-07,-1.02156250e+01,1.17507812e+03,-1.20312500e+00,,-6.41600000e-07,-1.93788088e-03
-6.40000000e-07,-1.01218750e+01,1.17671875e+03,-1.68750000e+00,,-6.40000000e-07,-1.94060046e-03
-6.38400000e-07,-1.01593750e+01,1.17890625e+03,-1.78125000e+00,,-6.38400000e-07,-1.94386893e-03
-6.36800000e-07,-1.01984375e+01,1.18031250e+03,-2.20312500e+00,,-6.36800000e-07,-1.94762915e-03
-6.35200000e-07,-1.00875000e+01,1.17890625e+03,-2.15625000e+00,,-6.35200000e-07,-1.95174303e-03
-6.33600000e-07,-1.00843750e+01,1.17632812e+03,-2.26562500e+00,,-6.33600000e-07,-1.95590872e-03
-6.32000000e-07,-1.01625000e+01,1.17937500e+03,-2.18750000e+00,,-6.32000000e-07,-1.96010480e-03
-6.30400000e-07,-1.01109375e+01,1.18007812e+03,-1.75000000e+00,,-6.30400000e-07,-1.96382077e-03
-6.28800000e-07,-1.01687500e+01,1.17820312e+03,-2.42187500e+00,,-6.28800000e-07,-1.96775561e-03
-6.27200000e-07,-1.01546875e+01,1.17515625e+03,-2.10937500e+00,,-6.27200000e-07,-1.97202154e-03
-6.25600000e-07,-1.00921875e+01,1.17601562e+03,-1.62500000e+00,,-6.25600000e-07,-1.97553332e-03
-6.24000000e-07,-1.00625000e+01,1.17437500e+03,-2.03125000e+00,,-6.24000000e-07,-1.97897060e-03
-6.22400000e-07,-1.01375000e+01,1.17789062e+03,-2.59375000e+00,,-6.22400000e-07,-1.98332313e-03
-6.20800000e-07,-1.01109375e+01,1.17289062e+03,-1.96875000e+00,,-6.20800000e-07,-1.98761467e-03
-6.19200000e-07,-1.01343750e+01,1.17789062e+03,-1.56250000e+00,,-6.19200000e-07,-1.99093437e-03
-6.17600000e-07,-1.02234375e+01,1.17835938e+03,-2.03125000e+00,,-6.17600000e-07,-1.99432159e-03
-6.16000000e-07,-1.01640625e+01,1.17375000e+03,-1.21875000e+00,,-6.16000000e-07,-1.99738075e-03
-6.14400000e-07,-1.01500000e+01,1.17601562e+03,-1.35937500e+00,,-6.14400000e-07,-1.99980405e-03
-6.12800000e-07,-1.00843750e+01,1.17695312e+03,-1.09375000e+00,,-6.12800000e-07,-2.00211280e-03
-6.11200000e-07,-1.01406250e+01,1.18093750e+03,-1.51562500e+00,,-6.11200000e-07,-2.00457452e-03
-6.09600000e-07,-1.01375000e+01,1.17875000e+03,-1.45312500e+00,,-6.09600000e-07,-2.00737664e-03
-6.08000000e-07,-1.01015625e+01,1.17312500e+03,-1.87500000e+00,,-6.08000000e-07,-2.01050658e-03
-6.06400000e-07,-1.01562500e+01,1.17507812e+03,-9.84375000e-01,,-6.06400000e-07,-2.01319158e-03
-6.04800000e-07,-1.00906250e+01,1.17523438e+03,-1.37500000e+00,,-6.04800000e-07,-2.01540976e-03
-6.03200000e-07,-1.01140625e+01,1.17335938e+03,-1.32812500e+00,,-6.03200000e-07,-2.01794924e-03
-6.01600000e-07,-1.01140625e+01,1.17601562e+03,-1.42187500e+00,,-6.01600000e-07,-2.02053366e-03
-6.00000000e-07,-1.01312500e+01,1.18000000e+03,-1.28125000e+00,,-6.00000000e-07,-2.02308083e-03
-5.98400000e-07,-1.01343750e+01,1.17976562e+03,-8.28125000e-01,,-5.98400000e-07,-2.02507200e-03
-5.96800000e-07,-1.01843750e+01,1.17812500e+03,-8.59375000e-01,,-5.96800000e-07,-2.02666363e-03
-5.95200000e-07,-1.00765625e+01,1.17906250e+03,-4.06250000e-01,,-5.95200000e-07,-2.02785688e-03
-5.93600000e-07,-1.00750000e+01,1.17734375e+03,-8.12500000e-01,,-5.93600000e-07,-2.02900544e-03
-5.92000000e-07,-1.01562500e+01,1.17695312e+03,-6.25000000e-01,,-5.92000000e-07,-2.03035912e-03
-5.90400000e-07,-1.01546875e+01,1.17765625e+03,-1.78125000e+00,,-5.90400000e-07,-2.03262572e-03
-5.88800000e-07,-1.01031250e+01,1.18203125e+03,-1.14062500e+00,,-5.88800000e-07,-2.03538244e-03
-5.87200000e-07,-1.01890625e+01,1.17960938e+03,-1.98437500e+00,,-5.87200000e-07,-2.03833356e-03
-5.85600000e-07,-1.01750000e+01,1.18031250e+03,-1.62500000e+00,,-5.85600000e-07,-2.04174058e-03
-5.84000000e-07,-1.01218750e+01,1.17765625e+03,-1.65625000e+00,,-5.84000000e-07,-2.04483536e-03
-5.82400000e-07,-1.01406250e+01,1.17687500e+03,-1.32812500e+00,,-5.82400000e-07,-2.04764609e-03
-5.80800000e-07,-1.02062500e+01,1.18093750e+03,-1.65625000e+00,,-5.80800000e-07,-2.05046125e-03
-5.79200000e-07,-1.01296875e+01,1.17851562e+03,-9.21875000e-01,,-5.79200000e-07,-2.05289526e-03
-5.77600000e-07,-1.01421875e+01,1.17953125e+03,-1.98437500e+00,,-5.77600000e-07,-2.05563684e-03
-5.76000000e-07,-1.01515625e+01,1.17750000e+03,-1.84375000e+00,,-5.76000000e-07,-2.05924618e-03
-5.74400000e-07,-1.00656250e+01,1.17906250e+03,-1.37500000e+00,,-5.74400000e-07,-2.06227996e-03
-5.72800000e-07,-1.00687500e+01,1.18179688e+03,-1.54687500e+00,,-5.72800000e-07,-2.06503947e-03
-5.71200000e-07,-1.01125000e+01,1.18304688e+03,-1.50000000e+00,,-5.71200000e-07,-2.06792168e-03
-5.69600000e-07,-1.01062500e+01,1.17953125e+03,-1.23437500e+00,,-5.69600000e-07,-2.07050610e-03
-5.68000000e-07,-1.01937500e+01,1.17757812e+03,-1.17187500e+00,,-5.68000000e-07,-2.07277481e-03
-5.66400000e-07,-1.01421875e+01,1.17820312e+03,-2.20312500e+00,,-5.66400000e-07,-2.07595527e-03
-5.64800000e-07,-1.01328125e+01,1.17718750e+03,-1.28125000e+00,,-5.64800000e-07,-2.07923842e-03
-5.63200000e-07,-1.00875000e+01,1.17820312e+03,-2.00000000e+00,,-5.63200000e-07,-2.08233017e-03
-5.61600000e-07,-1.02046875e+01,1.17554688e+03,-2.20312500e+00,,-5.61600000e-07,-2.08628713e-03
-5.60000000e-07,-1.02000000e+01,1.17757812e+03,-2.21875000e+00,,-5.60000000e-07,-2.09044921e-03
-5.58400000e-07,-1.00953125e+01,1.17875000e+03,-1.81250000e+00,,-5.58400000e-07,-2.09424854e-03
-5.56800000e-07,-1.01375000e+01,1.17820312e+03,-1.29687500e+00,,-5.56800000e-07,-2.09718011e-03
-5.55200000e-07,-1.01390625e+01,1.17765625e+03,-1.21875000e+00,,-5.55200000e-07,-2.09955079e-03
-5.53600000e-07,-1.00890625e+01,1.17898438e+03,-1.10937500e+00,,-5.53600000e-07,-2.10174546e-03
-5.52000000e-07,-1.01875000e+01,1.17867188e+03,-1.67187500e+00,,-5.52000000e-07,-2.10436829e-03
-5.50400000e-07,-1.00343750e+01,1.17632812e+03,-1.17187500e+00,,-5.50400000e-07,-2.10704748e-03
-5.48800000e-07,-1.01015625e+01,1.17578125e+03,-1.18750000e+00,,-5.48800000e-07,-2.10926728e-03
-5.47200000e-07,-1.01859375e+01,1.17898438e+03,-2.34375000e+00,,-5.47200000e-07,-2.11259490e-03
-5.45600000e-07,-1.01375000e+01,1.17750000e+03,-1.35937500e+00,,-5.45600000e-07,-2.11608596e-03
-5.44000000e-07,-1.01906250e+01,1.17687500e+03,-1.18750000e+00,,-5.44000000e-07,-2.11848458e-03
-5.42400000e-07,-1.00750000e+01,1.17812500e+03,-8.90625000e-01,,-5.42400000e-07,-2.12044199e-03
-5.40800000e-07,-1.01593750e+01,1.17984375e+03,-1.20312500e+00,,-5.40800000e-07,-2.12241709e-03
-5.39200000e-07,-1.01281250e+01,1.18000000e+03,-1.31250000e+00,,-5.39200000e-07,-2.12479173e-03
-5.37600000e-07,-1.01140625e+01,1.17851562e+03,-1.81250000e+00,,-5.37600000e-07,-2.12773960e-03
-5.36000000e-07,-1.01765625e+01,1.17804688e+03,-1.84375000e+00,,-5.36000000e-07,-2.13118596e-03
-5.34400000e-07,-1.01421875e+01,1.18203125e+03,-2.12500000e+00,,-5.34400000e-07,-2.13493314e-03
-5.32800000e-07,-1.01156250e+01,1.17812500e+03,-1.90625000e+00,,-5.32800000e-07,-2.13873922e-03
-5.31200000e-07,-1.01093750e+01,1.17617188e+03,-1.67187500e+00,,-5.31200000e-07,-2.14210898e-03
-5.29600000e-07,-1.01531250e+01,1.17664062e+03,-2.15625000e+00,,-5.29600000e-07,-2.14571180e-03
-5.28000000e-07,-1.01015625e+01,1.18015625e+03,-1.04687500e+00,,-5.28000000e-07,-2.14872998e-03
-5.26400000e-07,-1.01046875e+01,1.17812500e+03,-8.59375000e-01,,-5.26400000e-07,-2.15052837e-03
-5.24800000e-07,-1.00828125e+01,1.17570312e+03,-1.51562500e+00,,-5.24800000e-07,-2.15276377e-03
-5.23200000e-07,-1.00531250e+01,1.18109375e+03,-9.06250000e-01,,-5.23200000e-07,-2.15504551e-03
-5.21600000e-07,-1.01140625e+01,1.17734375e+03,-1.37500000e+00,,-5.21600000e-07,-2.15719687e-03
-5.20000000e-07,-1.00703125e+01,1.17867188e+03,-1.03125000e+00,,-5.20000000e-07,-2.15946441e-03
-5.18400000e-07,-1.00781250e+01,1.18039062e+03,-1.54687500e+00,,-5.18400000e-07,-2.16189749e-03
-5.16800000e-07,-1.01296875e+01,1.17625000e+03,-1.46875000e+00,,-5.16800000e-07,-2.16474035e-03
-5.15200000e-07,-1.00625000e+01,1.17359375e+03,-1.50000000e+00,,-5.15200000e-07,-2.16753082e-03
-5.13600000e-07,-1.01343750e+01,1.18093750e+03,-1.84375000e+00,,-5.13600000e-07,-2.17068102e-03
-5.12000000e-07,-1.00843750e+01,1.17695312e+03,-1.06250000e+00,,-5.12000000e-07,-2.17342330e-03
-5.10400000e-07,-1.00703125e+01,1.17742188e+03,-1.14062500e+00,,-5.10400000e-07,-2.17549806e-03
-5.08800000e-07,-1.01796875e+01,1.17843750e+03,-1.85937500e+00,,-5.08800000e-07,-2.17832532e-03
-5.07200000e-07,-1.00937500e+01,1.17562500e+03,-2.17187500e+00,,-5.07200000e-07,-2.18212092e-03
-5.05600000e-07,-1.01843750e+01,1.17382812e+03,-1.39062500e+00,,-5.05600000e-07,-2.18546949e-03
-5.04000000e-07,-1.01375000e+01,1.17750000e+03,-1.89062500e+00,,-5.04000000e-07,-2.18855636e-03
-5.02400000e-07,-1.01531250e+01,1.17820312e+03,-1.82812500e+00,,-5.02400000e-07,-2.19206046e-03
-5.00800000e-07,-1.01765625e+01,1.17742188e+03,-1.64062500e+00,,-5.00800000e-07,-2.19532894e-03
-4.99200000e-07,-1.01843750e+01,1.17335938e+03,-1.60937500e+00,,-4.99200000e-07,-2.19838507e-03
-4.97600000e-07,-1.01359375e+01,1.17906250e+03,-1.21875000e+00,,-4.97600000e-07,-2.20104540e-03
-4.96000000e-07,-1.01453125e+01,1.17789062e+03,-1.06250000e+00,,-4.96000000e-07,-2.20319629e-03
-4.94400000e-07,-1.01187500e+01,1.17781250e+03,-7.18750000e-01,,-4.94400000e-07,-2.20487476e-03
-4.92800000e-07,-1.01312500e+01,1.17820312e+03,-1.25000000e+00,,-4.92800000e-07,-2.20673019e-03
-4.91200000e-07,-1.01781250e+01,1.17593750e+03,-1.45312500e+00,,-4.91200000e-07,-2.20927550e-03
-4.89600000e-07,-1.01484375e+01,1.17468750e+03,-8.28125000e-01,,-4.89600000e-07,-2.21142080e-03
-4.88000000e-07,-1.02015625e+01,1.17453125e+03,-9.68750000e-01,,-4.88000000e-07,-2.21310928e-03
-4.86400000e-07,-1.01062500e+01,1.17664062e+03,-1.03125000e+00,,-4.86400000e-07,-2.21499032e-03
-4.84800000e-07,-1.01109375e+01,1.17812500e+03,-1.01562500e+00,,-4.84800000e-07,-2.21691839e-03
-4.83200000e-07,-1.01578125e+01,1.17492188e+03,-1.18750000e+00,,-4.83200000e-07,-2.21899175e-03
-4.81600000e-07,-1.01656250e+01,1.17882812e+03,-1.90625000e+00,,-4.81600000e-07,-2.22190563e-03
-4.80000000e-07,-1.01578125e+01,1.17578125e+03,-1.23437500e+00,,-4.80000000e-07,-2.22486444e-03
-4.78400000e-07,-1.01031250e+01,1.17734375e+03,-1.59375000e+00,,-4.78400000e-07,-2.22752662e-03
-4.76800000e-07,-1.01375000e+01,1.17960938e+03,-8.59375000e-01,,-4.76800000e-07,-2.22983863e-03
-4.75200000e-07,-1.01843750e+01,1.17296875e+03,-1.71875000e+00,,-4.75200000e-07,-2.23226240e-03
-4.73600000e-07,-1.01390625e+01,1.17718750e+03,-9.68750000e-01,,-4.73600000e-07,-2.23478745e-03
-4.72000000e-07,-1.02328125e+01,1.17742188e+03,-4.37500000e-01,,-4.72000000e-07,-2.23611179e-03
-4.70400000e-07,-1.01859375e+01,1.17984375e+03,-9.84375000e-01,,-4.70400000e-07,-2.23745313e-03
-4.68800000e-07,-1.01468750e+01,1.17632812e+03,-1.31250000e+00,,-4.68800000e-07,-2.23961729e-03
-4.67200000e-07,-1.02000000e+01,1.18093750e+03,-1.03125000e+00,,-4.67200000e-07,-2.24182662e-03
-4.65600000e-07,-1.02312500e+01,1.18250000e+03,-1.07812500e+00,,-4.65600000e-07,-2.24382081e-03
-4.64000000e-07,-1.02046875e+01,1.17773438e+03,-4.68750000e-01,,-4.64000000e-07,-2.24528229e-03
-4.62400000e-07,-1.01015625e+01,1.18109375e+03,-8.12500000e-01,,-4.62400000e-07,-2.24649161e-03
-4.60800000e-07,-1.01406250e+01,1.17656250e+03,-1.73437500e+00,,-4.60800000e-07,-2.24889186e-03
-4.59200000e-07,-1.01187500e+01,1.17562500e+03,-6.87500000e-01,,-4.59200000e-07,-2.25117104e-03
-4.57600000e-07,-1.01453125e+01,1.17679688e+03,-1.03125000e+00,,-4.57600000e-07,-2.25278852e-03
-4.56000000e-07,-1.00500000e+01,1.17429688e+03,-1.15625000e+00,,-4.56000000e-07,-2.25484557e-03
-4.54400000e-07,-1.01421875e+01,1.17570312e+03,-7.18750000e-01,,-4.54400000e-07,-2.25660787e-03
-4.52800000e-07,-1.01140625e+01,1.17781250e+03,-1.53125000e+00,,-4.52800000e-07,-2.25872663e-03
-4.51200000e-07,-1.00281250e+01,1.17742188e+03,-1.42187500e+00,,-4.51200000e-07,-2.26150872e-03
-4.49600000e-07,-1.01250000e+01,1.17953125e+03,-7.50000000e-01,,-4.49600000e-07,-2.26355577e-03
-4.48000000e-07,-1.01312500e+01,1.18250000e+03,-1.14062500e+00,,-4.48000000e-07,-2.26534251e-03
-4.46400000e-07,-1.00500000e+01,1.18031250e+03,-7.65625000e-01,,-4.46400000e-07,-2.26714439e-03
-4.44800000e-07,-1.00312500e+01,1.17914062e+03,-1.71875000e-01,,-4.44800000e-07,-2.26802938e-03
-4.43200000e-07,-1.01109375e+01,1.17976562e+03,-1.23437500e+00,,-4.43200000e-07,-2.26935651e-03
-4.41600000e-07,-1.00343750e+01,1.18179688e+03,-1.09375000e+00,,-4.41600000e-07,-2.27155560e-03
-4.40000000e-07,-1.00375000e+01,1.18054688e+03,-1.31250000e+00,,-4.40000000e-07,-2.27382919e-03
-4.38400000e-07,-1.00171875e+01,1.17750000e+03,-1.51562500e+00,,-4.38400000e-07,-2.27649650e-03
-4.36800000e-07,-1.00546875e+01,1.18070312e+03,-1.35937500e+00,,-4.36800000e-07,-2.27920827e-03
-4.35200000e-07,-9.95625000e+00,1.18140625e+03,-8.28125000e-01,,-4.35200000e-07,-2.28127488e-03
-4.33600000e-07,-1.00453125e+01,1.17992188e+03,-1.26562500e+00,,-4.33600000e-07,-2.28325231e-03
-4.32000000e-07,-1.00734375e+01,1.17757812e+03,-1.68750000e+00,,-4.32000000e-07,-2.28603673e-03
-4.30400000e-07,-1.00375000e+01,1.17687500e+03,-1.43750000e+00,,-4.30400000e-07,-2.28897994e-03
-4.28800000e-07,-1.00734375e+01,1.17468750e+03,-6.25000000e-01,,-4.28800000e-07,-2.29092059e-03
-4.27200000e-07,-1.00781250e+01,1.17492188e+03,-5.15625000e-01,,-4.27200000e-07,-2.29199254e-03
-4.25600000e-07,-1.00703125e+01,1.17703125e+03,-1.79687500e+00,,-4.25600000e-07,-2.29416927e-03
-4.24000000e-07,-1.01296875e+01,1.17734375e+03,-9.68750000e-01,,-4.24000000e-07,-2.29677372e-03
-4.22400000e-07,-1.00984375e+01,1.17789062e+03,-8.75000000e-01,,-4.22400000e-07,-2.29851063e-03
-4.20800000e-07,-1.01328125e+01,1.17757812e+03,-7.96875000e-01,,-4.20800000e-07,-2.30008597e-03
-4.19200000e-07,-1.00984375e+01,1.17718750e+03,-1.07812500e+00,,-4.19200000e-07,-2.30185199e-03
-4.17600000e-07,-1.01062500e+01,1.17648438e+03,-1.71875000e+00,,-4.17600000e-07,-2.30448507e-03
-4.16000000e-07,-1.00703125e+01,1.17812500e+03,-1.18750000e+00,,-4.16000000e-07,-2.30722199e-03
-4.14400000e-07,-1.00625000e+01,1.17585938e+03,-1.68750000e+00,,-4.14400000e-07,-2.30992865e-03
-4.12800000e-07,-1.00796875e+01,1.17492188e+03,-7.81250000e-01,,-4.12800000e-07,-2.31225044e-03
-4.11200000e-07,-1.01218750e+01,1.17421875e+03,-1.20312500e+00,,-4.11200000e-07,-2.31411494e-03
-4.09600000e-07,-1.00843750e+01,1.17898438e+03,-1.82812500e+00,,-4.09600000e-07,-2.31696945e-03
-4.08000000e-07,-1.01468750e+01,1.17765625e+03,-6.56250000e-01,,-4.08000000e-07,-2.31931196e-03
-4.06400000e-07,-1.00984375e+01,1.17742188e+03,-2.23437500e+00,,-4.06400000e-07,-2.32203491e-03
-4.04800000e-07,-1.01265625e+01,1.17539062e+03,-1.96875000e+00,,-4.04800000e-07,-2.32599070e-03
-4.03200000e-07,-1.01906250e+01,1.17500000e+03,-1.25000000e+00,,-4.03200000e-07,-2.32901704e-03
-4.01600000e-07,-1.01984375e+01,1.17976562e+03,-1.90625000e+00,,-4.01600000e-07,-2.33199121e-03
-4.00000000e-07,-1.01546875e+01,1.18070312e+03,-1.85937500e+00,,-4.00000000e-07,-2.33554654e-03
-3.98400000e-07,-1.02125000e+01,1.17531250e+03,-1.06250000e+00,,-3.98400000e-07,-2.33830186e-03
-3.96800000e-07,-1.01953125e+01,1.17820312e+03,-2.18750000e+00,,-3.96800000e-07,-2.34136265e-03
-3.95200000e-07,-1.01046875e+01,1.18062500e+03,-1.60937500e+00,,-3.95200000e-07,-2.34494451e-03
-3.93600000e-07,-1.01171875e+01,1.17726562e+03,-1.60937500e+00,,-3.93600000e-07,-2.34798039e-03
-3.92000000e-07,-1.01562500e+01,1.17812500e+03,-1.59375000e+00,,-3.92000000e-07,-2.35099834e-03
-3.90400000e-07,-1.02218750e+01,1.18093750e+03,-9.06250000e-01,,-3.90400000e-07,-2.35335669e-03
-3.88800000e-07,-1.02234375e+01,1.17937500e+03,-1.68750000e+00,,-3.88800000e-07,-2.35580513e-03
-3.87200000e-07,-1.01781250e+01,1.17789062e+03,-1.39062500e+00,,-3.87200000e-07,-2.35870760e-03
-3.85600000e-07,-1.02078125e+01,1.18343750e+03,-2.50000000e-01,,-3.85600000e-07,-2.36025476e-03
-3.84000000e-07,-1.01656250e+01,1.17984375e+03,-1.50000000e+00,,-3.84000000e-07,-2.36190716e-03
-3.82400000e-07,-1.02718750e+01,1.17976562e+03,-1.67187500e+00,,-3.82400000e-07,-2.36490089e-03
-3.80800000e-07,-1.01968750e+01,1.18117188e+03,-1.60937500e+00,,-3.80800000e-07,-2.36799964e-03
-3.79200000e-07,-1.01140625e+01,1.18289062e+03,-1.82812500e+00,,-3.79200000e-07,-2.37125042e-03
-3.77600000e-07,-1.02171875e+01,1.17867188e+03,-1.56250000e+00,,-3.77600000e-07,-2.37445370e-03
-3.76000000e-07,-1.02312500e+01,1.18203125e+03,-1.85937500e+00,,-3.76000000e-07,-2.37768539e-03
-3.74400000e-07,-1.01343750e+01,1.18273438e+03,-1.75000000e+00,,-3.74400000e-07,-2.38109939e-03
-3.72800000e-07,-1.01109375e+01,1.18164062e+03,-1.10937500e+00,,-3.72800000e-07,-2.38380395e-03
-3.71200000e-07,-1.01671875e+01,1.18046875e+03,-1.73437500e+00,,-3.71200000e-07,-2.38649058e-03
-3.69600000e-07,-1.01765625e+01,1.18187500e+03,-1.29687500e+00,,-3.69600000e-07,-2.38935463e-03
-3.68000000e-07,-1.01500000e+01,1.18507812e+03,-1.14062500e+00,,-3.68000000e-07,-2.39166222e-03
-3.66400000e-07,-1.02109375e+01,1.18101562e+03,-9.21875000e-01,,-3.66400000e-07,-2.39361450e-03
-3.64800000e-07,-1.01515625e+01,1.18132812e+03,-1.17187500e+00,,-3.64800000e-07,-2.39559310e-03
-3.63200000e-07,-1.00828125e+01,1.18515625e+03,-1.39062500e+00,,-3.63200000e-07,-2.39801919e-03
-3.61600000e-07,-1.01593750e+01,1.17937500e+03,-1.28125000e+00,,-3.61600000e-07,-2.40054657e-03
-3.60000000e-07,-1.01562500e+01,1.17859375e+03,-1.89062500e+00,,-3.60000000e-07,-2.40353798e-03
-3.58400000e-07,-1.01453125e+01,1.17976562e+03,-1.84375000e+00,,-3.58400000e-07,-2.40706070e-03
-3.56800000e-07,-1.02125000e+01,1.17671875e+03,-1.57812500e+00,,-3.56800000e-07,-2.41028657e-03
-3.55200000e-07,-1.01812500e+01,1.17468750e+03,-2.20312500e+00,,-3.55200000e-07,-2.41384259e-03
-3.53600000e-07,-1.01187500e+01,1.17898438e+03,-2.60937500e+00,,-3.53600000e-07,-2.41837418e-03
-3.52000000e-07,-1.02031250e+01,1.17898438e+03,-2.18750000e+00,,-3.52000000e-07,-2.42289854e-03
-3.50400000e-07,-1.01046875e+01,1.17820312e+03,-2.17187500e+00,,-3.50400000e-07,-2.42700893e-03
-3.48800000e-07,-1.00625000e+01,1.18437500e+03,-2.03125000e+00,,-3.48800000e-07,-2.43098056e-03
-3.47200000e-07,-1.01984375e+01,1.17578125e+03,-2.15625000e+00,,-3.47200000e-07,-2.43493333e-03
-3.45600000e-07,-1.01859375e+01,1.18289062e+03,-2.12500000e+00,,-3.45600000e-07,-2.43897247e-03
-3.44000000e-07,-1.01921875e+01,1.17812500e+03,-1.64062500e+00,,-3.44000000e-07,-2.44252966e-03
-3.42400000e-07,-1.02093750e+01,1.17578125e+03,-1.67187500e+00,,-3.42400000e-07,-2.44564866e-03
-3.40800000e-07,-1.02171875e+01,1.17953125e+03,-2.14062500e+00,,-3.40800000e-07,-2.44924123e-03
-3.39200000e-07,-1.02484375e+01,1.18203125e+03,-2.06250000e+00,,-3.39200000e-07,-2.45321146e-03
-3.37600000e-07,-1.01093750e+01,1.18070312e+03,-2.59375000e+00,,-3.37600000e-07,-2.45761173e-03
-3.36000000e-07,-1.01843750e+01,1.18093750e+03,-1.82812500e+00,,-3.36000000e-07,-2.46178871e-03
-3.34400000e-07,-1.02687500e+01,1.17976562e+03,-2.35937500e+00,,-3.34400000e-07,-2.46574264e-03
-3.32800000e-07,-1.01109375e+01,1.18007812e+03,-1.93750000e+00,,-3.32800000e-07,-2.46979855e-03
-3.31200000e-07,-1.02187500e+01,1.17812500e+03,-1.89062500e+00,,-3.31200000e-07,-2.47340952e-03
-3.29600000e-07,-1.01218750e+01,1.18218750e+03,-1.73437500e+00,,-3.29600000e-07,-2.47683167e-03
-3.28000000e-07,-1.01312500e+01,1.17914062e+03,-2.37500000e+00,,-3.28000000e-07,-2.48071225e-03
-3.26400000e-07,-1.02203125e+01,1.17976562e+03,-1.34375000e+00,,-3.26400000e-07,-2.48422078e-03
-3.24800000e-07,-1.01359375e+01,1.18281250e+03,-1.87500000e+00,,-3.24800000e-07,-2.48726318e-03
-3.23200000e-07,-1.01203125e+01,1.17851562e+03,-1.85937500e+00,,-3.23200000e-07,-2.49079033e-03
-3.21600000e-07,-1.01718750e+01,1.17835938e+03,-1.09375000e+00,,-3.21600000e-07,-2.49357452e-03
-3.20000000e-07,-1.01671875e+01,1.18257812e+03,-1.71875000e+00,,-3.20000000e-07,-2.49623158e-03
-3.18400000e-07,-1.02328125e+01,1.18109375e+03,-2.37500000e+00,,-3.18400000e-07,-2.50010169e-03
-3.16800000e-07,-1.01843750e+01,1.17835938e+03,-1.53125000e+00,,-3.16800000e-07,-2.50378926e-03
-3.15200000e-07,-1.01375000e+01,1.18117188e+03,-1.76562500e+00,,-3.15200000e-07,-2.50690104e-03
-3.13600000e-07,-1.02703125e+01,1.18039062e+03,-9.68750000e-01,,-3.13600000e-07,-2.50948430e-03
-3.12000000e-07,-1.02562500e+01,1.17500000e+03,-2.56250000e+00,,-3.12000000e-07,-2.51280796e-03
-3.10400000e-07,-1.02406250e+01,1.17578125e+03,-1.68750000e+00,,-3.10400000e-07,-2.51680403e-03
